row,name,article,supplier,volume,parallel,price,sale_price,free,reserve,pom_free,rev_free
1136,Натуралеса Шардоне белое полусухое вино 0.33л ж/б,ВШ056,ВИЛАШ-КШВ ООО,0.33,,160.65,,12.0,0,12.0,0
1137,Охотники красное сухое вино 075л,ФР140,Форт Виноторговая компания,0.75,,1214.39,,36.0,0,36.0,0
1138,Пирожки розовое полусухое вино 0.75л,ФР141,Форт Виноторговая компания,0.75,,1214.39,,27.0,0,27.0,0
1140,Шардоне белое сухое 0.75л Голубицкое поместье,БЛ1067Н,Белуга Маркет Восток,0.75,,1594.0,,0,138.0,0,0
1142,Жемчужный нектар п/сл белое 0.75л.,ПВ1149,ПРЕМЬЕР-ВИН,0.75,,226.44,,16.0,0,16.0,0
1143,Мерло п/сл красное 0.75л.,ПВ1153,ПРЕМЬЕР-ВИН,0.75,,206.86,,2.0,0,2.0,0
1144,Мускат п/сл белое (сортовая) 0.75л.,ПВ1154,ПРЕМЬЕР-ВИН,0.75,,206.86,,9.0,0,9.0,0
1146,Раевское Генезис Красное сухое 0.75л,АИ1332,АСТ-интернэшнл инваэронмэнт,0.75,,1828.58,,3.0,0,3.0,0
1147,Раевское Ренессанс красное сухое вино 0.75л,АИ1330,АСТ-интернэшнл инваэронмэнт,0.75,,4754.3,,10.0,0,10.0,0
1148,Рислинг белое сухое 0.75л Захарьин,ИН191,ВИННЫЙ ДОМ ИНКЕРМАН ООО,0.75,,1096.78,,54.0,0,54.0,0
1150,"Вино полусладкое белое  Белое   Сокровища КРЫМА  0,75л.",АМ1000,Русвинторг,0.75,,535.96,,462.0,0,462.0,0
1151,"Вино полусладкое красное  Красное   Сокровища КРЫМА  0,75л.",АМ1001,Русвинторг,0.75,,535.96,,877.0,0,877.0,0
1152,"Вино Саперави Мерло КРЫМСКИЙ ПОГРЕБОК полусладкое красное  0,75л.",АМ1002,Русвинторг,0.75,,578.65,,78.0,0,78.0,0
1153,Сангрия Дон Мигель полусладкое плодовое вино 0.7л,ЭЛ012,Эльбрус Спиритс ООО,0.7,,400.32,,904.0,0,904.0,0
1154,Серый Волк белое сухое вино 0.75л,ФР142,Форт Виноторговая компания,0.75,,1214.39,,22.0,0,22.0,0
1155,Сира-Мурведр красное сухое 0.75л Захарьин,ИН189,ВИННЫЙ ДОМ ИНКЕРМАН ООО,0.75,,1096.78,,1.0,0,1.0,0
1157,Дайе Мак Вердуно Пелаверга Ла Биока красное сухое 0.75л,СШ028А,СОБЕР БАШ ТРЕЙД,0.75,,2471.31,,4.0,0,4.0,0
1158,"Собер Баш Аврора Классика розовое сухое 0,75л",СШ022,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,24.0,0,24.0,0
1159,"Собер Баш Афа Резерв красное сухое 0,75л",СШ015,СОБЕР БАШ ТРЕЙД,0.75,,1851.3,,6.0,0,6.0,0
1160,Собер Баш Грани Плечистик красное сухое 0.75л,СШ044,СОБЕР БАШ ТРЕЙД,0.75,,1407.6,,2.0,0,2.0,0
1161,"Собер Баш Грани Хихви Амфора сухое белое 0,75л",СШ037,СОБЕР БАШ ТРЕЙД,0.75,,1407.6,,13.0,0,13.0,0
1162,Собер Баш Корвина Классика красное сухое 0.75л,СШ033,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,7.0,0,7.0,0
1163,"Собер Баш Красностоп Классика красное сухое 0,75л",СШ017А,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,18.0,0,18.0,0
1164,Собер Баш Красностоп Резерв красное сухое 0.75л,СШ016-23,СОБЕР БАШ ТРЕЙД,0.75,,1683.0,,10.0,0,10.0,0
1165,"Собер Баш Мюллер Тургау Классика белое сухое 0,75л",СШ009-23,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,8.0,0,8.0,0
1166,"Собер Баш Пино Гри Классика белое сухое 0,75л",СШ041,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,60.0,0,60.0,0
1167,Собер Баш Ркацители Классика белое сухое 0.75л,СШ045,СОБЕР БАШ ТРЕЙД,0.75,,826.2,,12.0,0,12.0,0
1168,Собер Баш Ркацителли Резерв белое сухое 0.75л,СШ038-22,СОБЕР БАШ ТРЕЙД,0.75,,1453.5,,17.0,0,17.0,0
1169,Собер Баш Саперави Амфора красное сухое 0.75л,СШ039,СОБЕР БАШ ТРЕЙД,0.75,,1407.6,,6.0,0,6.0,0
1170,Собер Баш Хихви Резерв белое сухое 0.75л,СШ035,СОБЕР БАШ ТРЕЙД,0.75,,1683.0,,33.0,0,33.0,0
1171,Трезвая голова Сибирьковый+Пино Гри белое сухое вино 0.75л,СШ014А,СОБЕР БАШ ТРЕЙД,0.75,,581.4,,47.0,0,47.0,0
1172,Трезвая голова. Рислинг Кубань сухое белое 0.75л.,СШ023,СОБЕР БАШ ТРЕЙД,0.75,,581.4,,12.0,0,12.0,0
1173,Трезвая голова. Розовое Кубань сухое розовое 0.75л.,СШ024,СОБЕР БАШ ТРЕЙД,0.75,,581.4,,24.0,0,24.0,0
1175,БЕЛОЕ ПОЛУСЛАДКОЕ НОВЕЛЛА белое полусладкое ТЕСТ 0.75л.,ОМ169,ТОРГОВЫЙ ДОМ АРОМА,0.75,,282.22,,9.0,0,9.0,0
1176,НОВЕЛЛА белое полусладкое ординарное АРТ 0.75л.,ОМ221,ТОРГОВЫЙ ДОМ АРОМА,0.75,,303.57,,5.0,0,5.0,0
1177,Токай Массандра белое десертное 0.75л,ИН162,ВИННЫЙ ДОМ ИНКЕРМАН ООО,0.75,,821.06,,2.0,0,2.0,0
1178,Три топора белое полусладкое вино 0.7л,ЭЛ013,Эльбрус Спиритс ООО,0.7,,287.28,,867.0,6.0,867.0,0
1179,Узунов Бунт белое сухое вино 0.75л,ФР262,Форт Виноторговая компания,0.75,,3517.08,,24.0,0,24.0,0
1181,СОЛО Мускат белое сухое вино 0.75л Усадьба Маскага,ФР128,Форт Виноторговая компания,0.75,,1672.27,930.0,11.0,0,11.0,0
1182,СОЛО Совиньон Блан белое сухое вино 0.75л Усадьба Маскага,ФР129,Форт Виноторговая компания,0.75,,1672.27,930.0,11.0,0,11.0,0
1183,СОЛО Шардоне белое сухое вино 0.75л Усадьба Маскага,ФР130,Форт Виноторговая компания,0.75,,1672.27,930.0,6.0,0,6.0,0
1196,"ВИНО  СУХОЕ КРАСНОЕ Ф-СТИЛЬ. КАБЕРНЕ 0,75л.",ФА004,Фанагория АПФ,0.75,,648.29,,72.0,0,72.0,0
1207,"ВИНО ПОЛУСЛАДКОЕ БЕЛОЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,375л",ФА021,Фанагория АПФ,0.375,,294.65,,130.0,0,130.0,0
1208,"ВИНО ПОЛУСЛАДКОЕ БЕЛОЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,75л.",ФА017,Фанагория АПФ,0.75,,541.82,,277.0,42.0,277.0,0
1209,"ВИНО ПОЛУСЛАДКОЕ КРАСНОЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,187л.",ФА013,Фанагория АПФ,0.187,,190.71,,75.0,0,75.0,0
1210,"ВИНО ПОЛУСЛАДКОЕ КРАСНОЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,375л.",ФА020,Фанагория АПФ,0.375,,294.65,,326.0,0,325.0,0
1211,"ВИНО ПОЛУСЛАДКОЕ КРАСНОЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,75л.",ФА018,Фанагория АПФ,0.75,,541.82,,300.0,39.0,300.0,0
1212,"ВИНО СУХОЕ БЕЛОЕ АЛИГОТЕ-РИСЛИНГ 0,187л.",ФА011,Фанагория АПФ,0.187,,208.43,,62.0,3.0,62.0,0
1213,"ВИНО СУХОЕ КРАСНОЕ  КРЮ ЛЕРМОНТ КАБЕРНЕ-СОВИНЬОН 0,75л.",ФА003,Фанагория АПФ,0.75,,1115.78,,13.0,0,13.0,0
1215,"ВИНО СУХОЕ КРАСНОЕ КАБЕРНЕ ФАНАГОРИИ. НОМЕРНОЙ РЕЗЕРВ 0,75л.",ФА014,Фанагория АПФ,0.75,,541.82,,316.0,36.0,316.0,0
1216,"ВИНО СУХОЕ КРАСНОЕ КАБЕРНЕ ФАНАГОРИЯ. НОМЕРНОЙ РЕЗЕРВ 0,187л.",ФА012,Фанагория АПФ,0.187,,190.71,,138.0,0,138.0,0
1217,"ВИНО СУХОЕ КРАСНОЕ КАБЕРНЕ-САПЕРАВИ 0,187л.",ФА010,Фанагория АПФ,0.187,,208.43,,168.0,0,168.0,0
1218,"ВИНО СУХОЕ КРАСНОЕ КАБЕРНЕ-САПЕРАВИ 0,75л.",ФА007,Фанагория АПФ,0.75,,648.29,,45.0,0,45.0,0
